medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_postcode,pickup_neighborhood,pickup_hour,dropoff_postcode,dropoff_neighborhood,dropoff_hour
141CD627866F7095F21996E37FFF0078,FDFF86E5D51F6EA0E4AC44F18FC57463,VTS,1,,2013-01-13 02:36:00,2013-01-13 02:45:00,1,540,2.56,-73.988068,40.723843,-73.965843,40.754211,10009,East Village,02,10022,Tudor City,
95525D2FA3CBBB7A09E0D97C7AFBD641,B1D0588EE294DCF780E6998ABD565BA6,VTS,1,,2013-01-13 02:34:00,2013-01-13 02:47:00,1,780,3.47,-74.004059,40.719757,-73.946342,40.711384,10013,Tribeca,02,11206,Williamsburg,
C1A48FC85303DE1EAA952C45E131915B,0AEA08FFEF113163D017A09FCCD3BD55,VTS,1,,2013-01-13 02:37:00,2013-01-13 02:46:00,1,540,2.66,-73.963379,40.803516,-73.941185,40.835773,10025,Morningside Heights,02,10032,Hamilton Heights,
AED0EDAC36655C3318E29DB0F258F86A,BF2B6C74F853F5910181B86BA4A200A1,VTS,1,,2013-01-13 02:41:00,2013-01-13 02:46:00,1,300,1.30,-73.961494,40.771339,-73.949707,40.776363,10021,Yorkville,02,10028,Yorkville,
06249D66D9C7B7EF9074AA8921CBFF72,700DFDEE64302C5F382E97BBB868115F,CMT,1,N,2013-01-18 18:57:24,2013-01-18 19:07:11,1,587,1.80,-73.95649,40.767231,-73.975227,40.753258,10021,Upper East Side,18,10035,Tudor City,
9364FCE836530A7820746A01DEB8D243,CE1E9AAEECB66EDB1A5740BD6CEC6FB4,VTS,1,,2013-01-13 02:42:00,2013-01-13 02:47:00,3,300,.95,-74.00618,40.725994,-73.991997,40.722458,10013,Greenwich Village,02,10002,NoHo,
B3A8AB40599BFC50D25E6CAC2FA62835,5F80EAEC2F3454E5E8D8595BCD6F5B1A,VTS,1,,2013-01-13 02:40:00,2013-01-13 02:47:00,5,420,1.04,-73.983376,40.744007,-73.97274,40.745163,10016,Rose Hill,02,10016,Tudor City,
7FB0330BE3F1C5AE4B5FC9CFE47BC6BA,EC0E96B443BEF09A8C9AF9DEDD342FB1,VTS,1,,2013-01-13 02:35:00,2013-01-13 02:45:00,1,600,2.65,-73.959137,40.763519,-73.990501,40.750996,10065,Upper East Side,02,10001,Koreatown,
638DE546EB32ADF9918A33040A20F9E3,7947AAF6DFAFDB9E6F37DC27ABC0736E,VTS,1,,2013-01-13 02:37:00,2013-01-13 02:46:00,1,540,2.17,-73.987892,40.718552,-73.979797,40.743431,10002,Lower East Side,02,10016,Tudor City,
600C95A0BFD3BB9FE1E73D2C6712EA1E,691ECBB5C9A638DDAEAAA3BDA8C7DEF8,VTS,1,,2013-01-13 02:30:00,2013-01-13 02:44:00,1,840,3.53,-73.980789,40.782684,-73.978088,40.742413,10024,Upper West Side,02,10016,Rose Hill,
95B715EA4F75E724331990880E47CD4C,4414532CAA2AFB705D7B74D4B1EE4918,VTS,1,,2013-01-13 02:38:00,2013-01-13 02:47:00,6,540,1.57,-73.985039,40.747509,-73.9702,40.756996,10016,Koreatown,02,10022,Tudor City,
89CE71B8514E7674F1C662296809DDF6,4B52A84FD636E4F784BA90BC7E10B33D,VTS,1,,2013-01-13 02:44:00,2013-01-13 02:49:00,1,300,1.10,-73.983749,40.731876,-74.000374,40.738811,10003,East Village,02,10011,Fulton Houses,
F8A229F4C6A7E9C28A49C5D584A52760,B0078FA4E4571F9A3E219B1DCB4566EF,VTS,1,,2013-01-13 02:42:00,2013-01-13 02:47:00,1,300,1.29,-73.994972,40.720688,-74.008972,40.710903,10012,Little Italy,02,10023,Battery Park City,
200930A1667C1E44574ADBFB3FBD7669,76B89178CDDC6F10997662B5E0670C3F,VTS,1,,2013-01-13 02:44:00,2013-01-13 02:48:00,1,240,1.17,-73.9991,40.733398,-73.993019,40.742603,10011,Washington Square Village,02,10011,Flatiron,
B56D23AB20CFBA6C9BCEA029C523D6D8,ECADA620969A99834459EE9FD829B898,VTS,1,,2013-01-13 02:41:00,2013-01-13 02:48:00,1,420,2.75,-74.000305,40.742844,-73.971481,40.762138,10011,Fulton Houses,02,10022,Diamond District,
